id,title,link,description,pubdate,location,timestamp
248720,BlueGamma Senior FullStack Engineer,https://weworkremotely.com/remote-jobs/bluegamma-senior-full-stack-engineer,  Headquarters London Uk URL httpsbluegammaio   BlueGamma a financial analytics platform catering to renewable energy investors and developers is seeking a Senior FullStack Engineer  with an interest in financial markets renewable energy and SaaS  Opportunity As the second technical hire on our team you will collaborate closely with our cofounders to refine and enhance our product amidst a bustling and dynamic environment    We are looking for a proactive individual who can quickly contribute to addressing our customers feature requests and play a pivotal role in shaping the future of our platform    This position presents a unique opportunity to work with financial data and gain invaluable experience as a key member of a small fiveperson team in a startup constantly evolving and tackling new challenges   Collaborate with our cofounders to develop and refine our platforms features  Write clean and maintainable code with an emphasis on nonbreaking changes  Manage and optimize databases and servers to ensure high performance and availability  As a second technical hire you will have the ability to set the direction of the features you implement  Qualifications  At least 5 years experience as a FullStack Engineer or in a similar role  Experience in Python   Pandas and Numpy  Big data tooling eg ETL jobs Apache Airflow Cassandra and Snowflake etc    Experience writing optimised and efficient SQL queries for relational databases eg PostgreSQLMySQL  Experience writing serverside backend logic eg Django Nodejs and a willingness to learn and excel in API engineering  Have a solid understanding of modern backend engineering   Robust amp scalable API development RestAPIs etc  Experience working on projects with scalability and performance eg CICD pipelines containerization microservices and automated testing    Experience building UIs with a modern frontend framework eg React  Excited about being responsible for the above fullstack model to help BlueGamma scale AWS  Knowledge of principles of cloudbased services eg compute storage etc  Experience with specific AWS services such as Lambda RDS EC2 S3 IAM CloudWatch  Being able to appreciate cloudbased cost as our product scales General good software principles  Code reviews  Unit and regression testing  Git versioning  Writing technical documentation Leadership skills  Able to have a product mindset and set the technical vision with cofounders  Able to simplify very technical concepts pros and cons of said concepts to nontechnical stakeholders  Able to evaluate and justify the use of specific technologies based on their advantages and disadvantages Soft Skills  Strong problemsolving abilities and a proactive approach to challenges  Excellent written and verbal communication skills  Ability to work well in a teamorientated environment  Keen eye for numerical accuracy and attention to detail when working with large amounts of data Others Knowledge of financial markets is advantageous but not requiredHow to applyDoes this role sound like a good fit Email us at careersbluegammaio  Include the roles title in your subject line Send along links that best showcase the relevant things youve built and done Application Process Initial screening 30minute video call with Ahmed cofounder Technical assessment up to 2 hour takehome exercise Team and Culture Fit opportunity to meet with team members to assess team fit and collaborative skills  To apply httpsweworkremotelycomremotejobsbluegammaseniorfullstackengineer,2023-06-04,NaN,2023-06-04 11:11:38.033309
271961,Nebula Careers UI Designer,https://weworkremotely.com/remote-jobs/nebula-careers-ui-designer,  Headquarters New York City URL httpsvonqio3WJC6Lk  First off this description is a wishlist not a checklist We want to find a superamazing person to join our team and were well aware that superamazing can come in all different forms If youre a little less experienced on a specific bullet point or if you didnt go to a fancy school apply anyway We look at candidates not resumes About Us Standard is a sort of talent management agency and production company for thoughtful YouTubers and podcasters We do a lot of things so its hard to explain it all in a single paragraph but our mission is to empower independent creators Most of our time is spent talking or working with the creators directly one on one or in a group coming up with better tools and toys for them Were a distributed company We have offices in NYC and Denver but more than 50 of the team is remote in exotic locations like the UK the Netherlands France and Ohio There are things to do and meetings to be had but we pride ourselves on our flexibility We think this makes Standard a great place to work for people with families or whose productive hours tend to be outside of the 95 We care about what you do more than when you do itAbout the Role Nebula is looking for a talented UI Designer with technical expertise solid and confident UI skills design systems experience a passion for order and a scrupulous eye for detail Youll be joining a small design team building the Nebula user interface across all our current and future platforms Responsibilities   Work closely with the design and product teams to create and enhance the Nebula user interface Create design deliverables such as user flows wireframes lofi and hifi layouts prototypes Design maintain and document a library of multiplatform UI components Coordinate with other design team members to ensure consistent and accurate communication  What Were Looking for  A confident UI designer with at least 5 years of experience and strong UI design skills typography layout usability accessibility Experience in creating and maintaining design systems Good knowledge of major platform guidelines Apple HIG Material Design etc and ability to adapt UI components according to these guidelines Ability to work across multiple target platforms Strong experience creating documentation for developers and designers A critical thinker with creative problemsolving skills and a high level of attention to detail Open and flexible communication skills responsive and responsible mindset experience working on a distributed team is a plus Proactive independent working style Unwavering commitment to usability  Nice to have  Experience with TV app platforms Experience following A11y standards  Perks  Competitive salary between 60000100000 USD or local international equivalent We do not use formal job titles internally and similarly named positions may have different compensation levels Actual starting salary will depend on various considerations including work experience skills specializations training and location Flexible work hours and vacation policy Diverse sociallyminded team of nice people Medical dental and vision plans 401k and other benefits How We Hire We think that diversity is important Many of us have nontraditional backgrounds We work in the online education space so we understand how much can be learned on your own on the Internet outside of a classroom Were looking for people who are curious and passionate Our team should be made up of people of all sorts of backgrounds gender identities and bodies who can help to expand our perspective and improve our ability to treat our creators and our audience with thoughtfulness and empathy If that sounds like you were happy to care less how many years of experience you have or where you went to school Apply anyway And if you have any feedback on how we could reach or appeal to a more diverse pool of talent get in touch Tip tv is part of our domain not our name To apply httpsweworkremotelycomremotejobsnebulacareersuidesigner,2023-06-04,NaN,2023-06-04 11:11:38.033375
159927,Method Labs LLC Flexible Web Developer for AIdriven Startup Studio,https://weworkremotely.com/remote-jobs/method-labs-llc-flexible-web-developer-for-ai-driven-startup-studio,  Headquarters New York NY URL httpswwwmethodlabsnet  We are a small startup studio focused on building and testing innovative web products We are currently seeking a talented and flexible web developer to join our team in building prototypes using various generative AI APIs such as GPT4As a key member of our team you will play a crucial role in bringing our ideas to life We are looking for someone who can adapt to varying workloads working fewer hours during slow periods to up to 40 hours per week when we have a lot to doResponsibilitiesCollaborate with our team to develop and refine webbased product ideasBuild prototypes and proofofconcepts using generative AI APIs such as GPT4Ensure the timely delivery of highquality codeAdapt to changing requirements and workloads as neededRequirementsStrong experience in web developmentFamiliarity with generative AI APIs such as GPT4 is a plusExcellent communication and collaboration skillsAbility to work independently and manage your own workloadFlexibility to adjust work hours based on project needsIf you are a talented web developer with a passion for working on cuttingedge projects wed love to hear from you Please submit your resume portfolio and a brief description of your experience with generative AI APIs if applicableWe look forward to discussing this opportunity further with you To apply httpsweworkremotelycomremotejobsmethodlabsllcflexiblewebdeveloperforaidrivenstartupstudio,2023-06-04,NaN,2023-06-04 11:11:38.033441
388719,Public Knowledge Project Systems Developer,https://weworkremotely.com/remote-jobs/public-knowledge-project-systems-developer,  Headquarters Public Knowledge Project VPRI SFU URL httpspkpsfuca  The Public Knowledge Project PKP at Simon Fraser University is seeking a remote fulltime Systems Developer As a Systems team member you will have the opportunity to contribute to strategic software projects provide technical expertise and operational support to PKPs hosting services and work with clients to help them realize their publishing visions You will be responsible for developing secure userfriendly and crossplatform software solutions using PHP MySQL and JavaScript As part of a small international group you will have the opportunity to work on multiple open source projects and contribute feature enhancements bug fixes and plugins that will be distributed to a diverse global user community  In this role you will be able to work anywhere in the world during the hours that work best for you apart from regularly scheduled team meetings PKP aims to build a diverse inclusive team that reflects our global community of users and welcomes applications from marginalized communities and those beyond our institutional home in Canada and North America You will have opportunities to travel participate in conferences and workshops and interact with a growing international community of users in the academic software development and publishing worlds This is a fixedterm contract with a probationary period and good potential for continuing work Salary is negotiable based on qualifications and experience  Required qualifications  Experience with PHP and JavaScript Experience with MySQL Experience with git   Additional consideration will be given to candidates for  Experience with modern PHP frameworks such as Laravel or Symfony Experience with modern JavaScript frameworks such as Vue or React Experience with Linux Nginx Apache and Docker Experience with GitHub or GitLab Experience with task automation through scripting  Experience with PKP software or a large open source project Enthusiasm for open including open access standards and data Experience with remote work in a small distributed team Excellent problemsolving time management and organizational skills Excellent communication interpersonal and teamwork skills   Interested applicants should provide the following  cover letter resume with two references code samples via links to public code repositories   Please send the above as a PDF attachment to Michael Felczak Head of Systems via pkpjobssfuca with the subject Systems Developer Position    To apply httpsweworkremotelycomremotejobspublicknowledgeprojectsystemsdeveloper,2023-06-04,NaN,2023-06-04 11:11:38.033509
284770,Aha Sr Security Engineer,https://weworkremotely.com/remote-jobs/aha-sr-security-engineer,  Headquarters United States URL httpwwwahaio  Aha helps companies build lovable software We provide the worlds 1 product development tools  Aha Roadmaps Aha Ideas Aha Notebooks and Aha Develop  which are used by more than 700000 builders Product teams rely on our expertise guided templates and training programs via Aha Academy to be their best We are proud to be a very different type of highgrowth SaaS company The business is selffunded profitable and 100 percent remote We are recognized as one of the best fully remote companies to work for champion the Bootstrap Movement and have given over 1M to people in need through Aha Cares Learn more at wwwahaioOur team Aha engineering is a midsized fully remote team that is highly productive We are centered around North American time zones so we can collaborate during the workday  We help each other grow We each bring unique skills to the table and want our teammates to feel valued from the start Our onboarding program exposes new hires to the codebase and lets them contribute right away  We move quickly We ship code multiple times a day We believe in getting valuable features in front of customers and iteratively improving as we learn what works and what does not  We value product over process We want the team to have the time and focus on solving complex challenges We minimize the overhead by setting clear goals and avoiding heavyweight processes and excessive meetings  We share knowledge freely We share our learnings with each other and with the developer community Our engineering blog demonstrates how we tackle interesting challenges at Aha  We enjoy We like what we do And we want you to love your team and your job too Learn more about The Responsive Method our company values and the generous benefits we offer Our technology Our web application is a singleinstance multitenant Ruby on Rails monolith supported by Postgres database Redis background jobs and memcached Rails caching We also run a Nodejs webserver to support collaborative editing and realtime updates Our application is hosted on Amazon Web Services and architected with ECS for reproducibility and scalability We use React for rich clientside experiences on the front end Some of the features we have built with React include  Our fully collaborative text editor Supports multiple cursors and simultaneous editing by any number of users We pride ourselves in the underlying technology  Our presentation editor Allows users to create presentations with slide themes shapes text and embedded Aha reports that update live so the presentation is always current  Our Gantt chart Supports scaling and scrolling to change the timeline draganddrop and quick actions to create records or sort the bars  We embrace new technologies that help us deliver a lovable product but we also remain cognizant of the maintenance overhead that a new library or platform brings We solve the problems in front of us rather than prematurely optimizing to address issues that may never materialize We do most of our planning and collaboration in Aha Roadmaps and built Aha Develop so that software engineers and their teams could take advantage of those same rich features We use Slack and Zoom for video calls Email RarelyYour experience As a Senior Security Engineer you will spend the majority of your time working with Ruby on Rails and JavaScript code for security reviews and implementing security features We believe that being a kind person who elevates the rest of the team is just as valuable as finding vulnerabilities You have strong problemsolving skills and experience working on application security for a cloudbased product You like to implement security features and fix bugs when you arent finding vulnerabilities You are humble eager to learn and always willing to help others You want teammates who enjoy solving problems regardless of the technologies and techniques involved You have worked at meaningful scale before and want to do so again You also have the below experience and skills 4 years of experience working in Ruby on Rails  Security Contributor to security code reviews in Ruby on Rails applications Experience building features at a highgrowth SaaS company Active collaborator with product teams Your work at Aha We work with engineers and product managers across our full suite of tools to deliver secure applications We love Ruby on Rails and dig deep into code and business logic Your work will include Security code reviews that go above and beyond what can be found through scanning tools which we use too Implementing security features and security improvements with the customer experience in mind Assessing and mitigating new application exploit patterns and cloudprovider abuse techniques Sharing security findings and new developments internally for ongoing education  If this sounds appealing we would love to hear from you A real human reviews every application so please use the form to help us learn more about youGrow with us Everyone deserves to reach their fullest potential We know that when we do work that matters with people we care about in a highgrowth environment we feel engaged and alive And our goal is to help you do just that We offer all the benefits you would expect and more including profit sharing The specific benefits listed below are reflective of what we offer USbased hires We also do our best to extend identical benefits to international teammates The base salary range for this role in the US is between 110000 and 190000 Cashbased compensation also includes profit sharing and we contribute a percentage of your total pay each month towards your retirement Medical dental and vision plans  for many teammates we cover 100 percent of the premiums Up to 200 hours of paid time off a year to spend however you want 30 to 90 days of paid parental leave and five to 10 days of paid care and bereavement leave Up to 1000 annually for thirdparty education along with paid time off to immerse yourself in learning Volunteer opportunities throughout the year  Base salary and total compensation are dependent upon many factors such as skills experience and relevant past roles To apply httpsweworkremotelycomremotejobsahasrsecurityengineer,2023-06-04,NaN,2023-06-04 11:11:38.033580
382461,Aha Sr Ruby on Rails Engineer,https://weworkremotely.com/remote-jobs/aha-sr-ruby-on-rails-engineer-2, Headquarters United States URL httpwwwahaio  Aha is a very different type of highgrowth SaaS company We are selffunded highly profitable and 100 percent remote We provide the worlds 1 product development software so teams can build products that customers love More than 600000 product builders use our suite of tools which includes Aha Roadmaps Aha Ideas Aha Notebooks and Aha Develop And they rely on our training programs via Aha Academy to become product development experts We are recognized as one of the best fully remote companies to work for champion the Bootstrap Movement and have given over 1M to people in need through Aha Cares Learn more at wwwahaioOur team Aha engineering is a midsized fully remote team that is highly productive We are centered around North American time zones so we can collaborate during the workday  We help each other grow We each bring unique skills to the table and want our teammates to feel valued from the start Our onboarding program exposes new hires to the codebase and lets them contribute right away  We move quickly We ship code multiple times a day We believe in getting valuable features in front of customers and iteratively improving as we learn what works and what does not  We value product over process We want the team to have the time and focus on solving complex challenges We minimize the overhead by setting clear goals and avoiding heavyweight processes and excessive meetings  We share knowledge freely We share our learnings with each other and with the developer community Our engineering blog demonstrates how we tackle interesting challenges at Aha  We enjoy We like what we do And we want you to love your team and your job too Learn more about The Responsive Method our company values and the generous benefits we offer Our technology Our web application is a singleinstance multitenant Ruby on Rails monolith supported by Postgres database Redis background jobs and memcached Rails caching We also run a Nodejs webserver to support collaborative editing and realtime updates Our application is hosted on Amazon Web Services and architected with ECS for reproducibility and scalability We utilize a growing amount of React on the front end to build rich clientside experiences including our fully collaborative text editor and our slide presentation editor We balance the strengths of both technologies  Rails for its conventions and simplicity and React for more powerful interactive functionality We embrace new technologies that help us deliver a lovable product but we also remain cognizant of the maintenance overhead that a new library or platform brings We solve the problems in front of us rather than prematurely optimizing to address issues that may never materialize We do most of our planning and collaboration in Aha Roadmaps and built Aha Develop so that software engineers and their teams could take advantage of those same rich features We use Slack and Zoom for video calls Email RarelyYour experience Most of our features involve writing significant Ruby on Rails code so you should have experience working in a Rails codebase We also write a lot of React but we are happy to help you learn that part on the job We believe that being a kind person who elevates the rest of the team is just as valuable as writing great code You have strong problemsolving skills and experience working on important functionality for a cloudbased product You are humble eager to learn and always willing to help others You want teammates who enjoy solving problems regardless of the technologies and techniques involved You have worked at meaningful scale before and want to do so again You also have the below experience and skills 4 years of experience working in Ruby on Rails Builder of scalable efficient and maintainable architectures Experience developing features at a highgrowth SaaS company Active collaborator with product teams Your work at Aha We work on a broad range of features across the full stack As a Senior Ruby on Rails Engineer your work will include Implementing new features for our users touching each layer of the MVC as needed Building deeply interactive reporting interfaces using React Working proactively with product and UX to refine and iterate on specifications as the feature takes shape Investigating slow performance and optimizing queries to ensure Aha is snappy and satisfying to use Interfacing directly with users to quickly squash bugs as part of our regular customer support rotation  Documenting components in our style guide to help drive consistency  If this role sounds appealing we would love to hear from you A real human reviews every applicationGrow with us Everyone deserves to reach their fullest potential We know that when we do work that matters with people we care about in a highgrowth environment we feel engaged and alive And our goal is to help you do just that We offer all the benefits you would expect and more including profit sharing The specific benefits listed below are reflective of what we offer USbased hires We also do our best to extend identical benefits to international teammates The base salary range for this role in the US is between 110000 and 190000 Cashbased compensation also includes profit sharing and we contribute a percentage of your total pay each month towards your retirement Medical dental and vision plans  for many teammates we cover 100 percent of the premiums Up to 200 hours of paid time off a year to spend however you want 30 to 90 days of paid parental leave and five to 10 days of paid care and bereavement leave Up to 1000 annually for thirdparty education along with paid time off to immerse yourself in learning Volunteer opportunities throughout the year  Base salary and total compensation are dependent upon many factors such as skills experience and relevant past roles To apply httpsweworkremotelycomremotejobsahasrrubyonrailsengineer2,2023-06-04,NaN,2023-06-04 11:11:38.033636
480148,Aha Sr Front End Engineer,https://weworkremotely.com/remote-jobs/aha-sr-front-end-engineer-1, Headquarters United States URL httpwwwahaio  Aha helps companies build lovable software We provide the worlds 1 product development tools  Aha Roadmaps Aha Ideas Aha Notebooks and Aha Develop  which are used by more than 700000 builders Product teams rely on our expertise guided templates and training programs via Aha Academy to be their best We are proud to be a very different type of highgrowth SaaS company The business is selffunded profitable and 100 percent remote We are recognized as one of the best fully remote companies to work for champion the Bootstrap Movement and have given over 1M to people in need through Aha Cares Learn more at wwwahaioOur team Aha engineering is a midsized fully remote team that is highly productive We are centered around North American time zones so we can collaborate during the workday  We help each other grow We each bring unique skills to the table and want our teammates to feel valued from the start Our onboarding program exposes new hires to the codebase and lets them contribute right away  We move quickly We ship code multiple times a day We believe in getting valuable features in front of customers and iteratively improving as we learn what works and what does not  We value product over process We want the team to have the time and focus on solving complex challenges We minimize the overhead by setting clear goals and avoiding heavyweight processes and excessive meetings  We share knowledge freely We share our learnings with each other and with the developer community Our engineering blog demonstrates how we tackle interesting challenges at Aha  We enjoy We like what we do And we want you to love your team and your job too Learn more about The Responsive Method our company values and the generous benefits we offer Our technology Our web application is a singleinstance multitenant Ruby on Rails monolith supported by Postgres database Redis background jobs and memcached Rails caching We also run a Nodejs webserver to support collaborative editing and realtime updates Our application is hosted on Amazon Web Services and architected with ECS for reproducibility and scalability We use React for rich clientside experiences on the front end Some of the features we have built with React include  Our fully collaborative text editor Supports multiple cursors and simultaneous editing by any number of users We pride ourselves in the underlying technology  Our presentation editor Allows users to create presentations with slide themes shapes text and embedded Aha reports that update live so the presentation is always current  Our Gantt chart Supports scaling and scrolling to change the timeline draganddrop and quick actions to create records or sort the bars  We embrace new technologies that help us deliver a lovable product but we also remain cognizant of the maintenance overhead that a new library or platform brings We solve the problems in front of us rather than prematurely optimizing to address issues that may never materialize We do most of our planning and collaboration in Aha Roadmaps and built Aha Develop so that software engineers and their teams could take advantage of those same rich features We use Slack and Zoom for video calls Email RarelyYour experience All of our engineers work across the full stack As a Senior Front End Engineer you will spend the majority of your time working with React or HTMLCSS You will also write significant back end code in Ruby on Rails to support the front end features you are building We believe that being a kind person who elevates the rest of the team is just as valuable as writing great code You have strong problemsolving skills and experience working on important functionality for a cloudbased product You are humble eager to learn and always willing to help others learn as well You want teammates who enjoy solving problems regardless of the technologies and techniques involved You have worked at meaningful scale before and want to do so again You also have the below experience and skills 2 years of experience working in React Producing scalable dataintensive React pages Experience building features ideally at a highgrowth SaaS company Active collaborator with product teams Your work at Aha We work on a broad range of features across the full stack As a Senior Front End Engineer your work will include Implementing new features for our users touching each layer of the MVC as needed Building deeply interactive reporting interfaces using React Working proactively with product and UX to refine and iterate on specifications as the feature takes shape Optimizing browser performance on screens and components that render large quantities of data to ensure Aha is snappy and satisfying to use Interfacing directly with users to quickly squash bugs as part of our regular customer support rotation  Documenting components in our style guide to help drive consistency  If this role sounds appealing we would love to hear from you A real human reviews every applicationGrow with us Everyone deserves to reach their fullest potential We know that when we do work that matters with people we care about in a highgrowth environment we feel engaged and alive And our goal is to help you do just that We offer all the benefits you would expect and more including profit sharing The specific benefits listed below are reflective of what we offer USbased hires We also do our best to extend identical benefits to international teammates The base salary range for this role in the US is between 110000 and 190000 Cashbased compensation also includes profit sharing and we contribute a percentage of your total pay each month towards your retirement Medical dental and vision plans  for many teammates we cover 100 percent of the premiums Up to 200 hours of paid time off a year to spend however you want 30 to 90 days of paid parental leave and five to 10 days of paid care and bereavement leave Up to 1000 annually for thirdparty education along with paid time off to immerse yourself in learning Volunteer opportunities throughout the year  Base salary and total compensation are dependent upon many factors such as skills experience and relevant past roles To apply httpsweworkremotelycomremotejobsahasrfrontendengineer1,2023-06-04,NaN,2023-06-04 11:11:38.033715
240187,Photobooth Supply Co Customer Experience  Technical and Hardware Support Representative,https://weworkremotely.com/remote-jobs/photobooth-supply-co-customer-experience-technical-and-hardware-support-representative-1,  Headquarters City of Industry California United States URL httpwwwphotoboothsupplycocom   This is a US only position with a strong preference for California based residents   We call this position a Customer Advocate because its your job to do just that advocate for the best possible experience for our customers Friendly empathetic support can make someones day and were committed to making every interaction  whether email call or chat  a fun and helpful one  This is not a customer service position Theres a difference between customer service and customer support which might sound confusing  so please read on   Were looking for great communicators who can explain challenging technical information in easy to understand language Please know that while we love a great vocabulary simple and clear language skills are what we need   Your mission is to help our photo booth owners succeed with their hardware which means youll need significant experience troubleshooting and investigating hardware related issues We are looking for candidates with skills in providing proactive solutions to customer obstacles with our complex software and hardware In order to succeed in this role you must have significant experience troubleshooting hardware in a previous role or otherwise relevant experience  That means youll need to be a natural problem solver curious about everything and driven to find the root issue in every scenario that comes your way Sound like you Great Read on  Acts  Passionate about technology enthusiasm for how it works how to use it and everything in between Has enough previous support experience that you have developed strong troubleshooting ability and are comfortable investigating a wide variety of technical situations  at least two years of technical support experience is required  Is enthusiastic about understanding hardware  if you take things apart just to put them back together please apply Confident communicator who does not hesitate to ask questions investigate and share your findings with the team Understands and answers all customer support questions with a personable nature troubleshooting skills and quick wit Educates your team members about products while independently keeping your own technical knowhow up to date Increases customer delight through extraordinary customer service Understands grammar and appreciates the Oxford comma Demonstrates empathy through verbal and written responses Team oriented and enjoys working with others to find great out of the box solutions Experience with photography is a plus    We are looking for candidates who are able to work the following time shift  Tuesday  Saturday 10am  7pm Pacific Time  If you do not confirm you are available for this time shift your application will automatically be disqualified   Requirements  Technical Support Hardware Support Customer Service Hubspot iOS macOS Windows Photography  Benefits   Health Benefits   401K for California Based Employees    Education Stipend    Remote Work   Bonus Plan    Annual Retreat    Generous PTO and Holiday Schedule   Quarterly Financial Meetings    Open Book Management   Intimate Team   Work from Home Stipend  To apply httpsweworkremotelycomremotejobsphotoboothsupplycocustomerexperiencetechnicalandhardwaresupportrepresentative1,2023-06-04,NaN,2023-06-04 11:11:38.033789
109711,Loganix SEO Strategist,https://weworkremotely.com/remote-jobs/loganix-seo-strategist,  Headquarters Seattle WA URL httpsloganixcom  Want to join a team where your work and your opinions are valued Are you a selfstarting detailoriented techsavvy person passionate about digital marketing SEO and the challenging alwayschanging world of SEO Do your friends make fun of how organized you are Do you enjoy spreadsheets tracking results and iterating to improve Do you understand and appreciate the nuances of SEO across different niches and business types local biz ecommerce etc Are you resultsoriented and always eager to figure out to do a thing faster and more costeffective Do you love finding new shortcuts in G Suite WordPress and ZapierAre you early to new technologies such as ChatGPT Then consider this fulltime role at Loganix Founded in 2010 were a premium digital marketing provider to marketing agencies and inhouse teams specializing in SEO  What Youll Experience Youll work autonomously creating your day week and monthly projects and tasks In this role you are trusted to know what you are doing and will only be asked to check in against KPI key performance Indicators to ensure you are on track As a small company theres a lot of varietybut also a range of recurring tasks that you can predict each day week and month In a typical week you might  Conduct site audits keyword research technical website analysis through an SEO lens content briefs and strategies and more Provide SEO strategy addressing technical issues for websites with 151000 pages Present audits and other SEO work to other SEOs senior management and more both externally and internally Make an upsell if the opportunity arises and feel confident doing so Be on the front lines when a client has a question concern or complaintWhen required complete basic onsite optimizations on popular CMSs Differentiate between a quality link and a lowquality link Complete a link audit and provide recommendations to recover from penalty or otherwise Provide training and mentorship to 1 or more other SEOsProvide daily updates 33 to team members in Slack  This position favors the unique individual that is both able to be a focused workhorse and on a dime be a boisterous social butterfly While most of our work is concentrated on SMBs youll also be working with or have team members working with clients like HubSpot Kraken or NETGEAR Not only are we the agency that agencies come to for scale and support but big inhouse teams also benefit from our talents Were a small team that punches above their weight class and were searching for more people like us  What to Expect Does this sound like you Please apply A strong candidate will have years of experience building and delivering SEO strategies for various businesses They will have worked with small and large companies Succeeded in ranking ecommerce local and other types of businesses The role is 7080 execution and 2030 communication Youll see the positive impact of your work every day The schedule is relatively flexible daily and weekly assignments are managed through Asana plus quickturnaround requests via Slack Reliable highspeed internet access computer is a musthave as is fluency in English and availability for scheduled virtual meetings and ad hoc calls between 9am5pm PST MF  What We Do We help agencies and inhouse teams deliver better more scalable SEO and PPC solutions for their customers and teams We do this by individually packaging up pieces of the SEO process and making them available at agencyfriendly pricing in our dashboard If all you need is content we can do that Links we can do that too Its a la carte unless additional support is required wherein we would take on the strategy management and fulfillment Similarly but also differently we provide these same solutions along with strategy management and onsite implementation to agencies lacking in talent and resources Clients worldwide report that weve helped amplify their effectiveness while reducing stress helping them build a more sustainable business to support their families their employees and their community  Want to Apply If youre interested wed love to hear from you We are most decidedly an equal opportunity employer we want applicants of diverse backgrounds and hire without regard to race ethnicity color gender religion national origin ancestry citizenship disability veteran status age or sexual orientation  Heres an overview of the recruitment process Apply by emailing hrloganixcom Be sure to send your resume We will ask you to complete a simple and quick SEO test This way we can learn if youre a fit quickly without taking up much of your time If things seem promising well send you a calendar link to set up a video call Youll do a video interview with Aaron one of our owners Well review the role role rampup plan and cover off some FAQs Well check referencespreferably people whove managed you andor clients youve delivered results for Well make an offer and finalize the details Well agree on a start dateYoull join the team  To get started please email your resume to hrloganixcom  To apply httpsweworkremotelycomremotejobsloganixseostrategist,2023-06-04,NaN,2023-06-04 11:11:38.033876
353694,SportyBet Frontend Developer,https://weworkremotely.com/remote-jobs/sportybet-frontend-developer,  Headquarters London URL httpssportybetcom  Sportys sites are some of the most popular on the internet consistently staying in Alexas list of top websites for the countries they operate inIn this role youll be responsible for developing mobilefirst responsive front ends that are used millions of times per day We wrote our frontend from scratch in VueJS about 3 years ago so youll be working with the latest technology instead of wrangling with decadesold spaghetti code A willingness to work in VueJS is fine  as long as you are willing to learn and have demonstrable experience in a similar frontend frameworkOur Stack we dont expect you to have all of theseVue  Vuex  Vue Router  Webpack  Less  SCSSElement UIFreeMarkerAWS Circle Drone CI K8sResponsibilitiesDevelop mobilefirst frontends in VueJSFocus on performance and user experienceCreate frontends for the backend management systemsParticipate in code reviews with peers and managers to ensure that each increment adheres to original vision as described in the user story and all standard resource libraries and architecture patterns as appropriateParticipate in team ceremonies including planning grooming product demonstrations and team retrospectivesMentoring less experienced team membersRequirementsMinimum of 2 Years within a relevant roleFamiliarity with at least one Vue React AngularFamiliarity with Git ES6 Webpack Less or Sass and NodeJSFamiliarity with state management like Vuex Redux NgrxExcellent communication skills Knowledge of backend stack is a plusBenefitsQuarterly and flash bonusesFlexible working hoursEducation allowanceReferral bonuses28 days paid annual leave2 x annual company retreats Lisbon  Dubai in 2022  Phuket in Q2 2023  1 more TBCHighly talented dependable coworkers in a global multicultural organisationPayment via world class online wallet system DEELTop of the line equipment supplied by market leader HofyWe score 100 on The Joel TestOur teams are small enough for you to be impactfulOur business is globally established and successful offering stability and security to our Team MembersInterview ProcessHackerRank Test Remote video screening with our Talent Acquisition Team  live ID checkRemote 90 min video interview loop with 3 x Team Members 30 mins eachPre offer call with Talent Acquisition TeamID check via Zinc2472 hour feedback loops throughout process To apply httpsweworkremotelycomremotejobssportybetfrontenddeveloper,2023-06-04,NaN,2023-06-04 11:11:38.033942
